"1","233"
"1","232"
"1","227"
"1","247"
"1","240"
"1","230"
"1","235"
"1","243"
"1","228"
"1","236"
"1","248"
"1","223"
"1","242"
"1","234"
"1","241"
"1","224"
"1","229"
"1","244"
"1","239"
"1","249"
"1","238"
"1","225"
"1","245"
"1","237"
"1","226"
"1","231"
"1","246"
"2","475"
"2","459"
"2","442"
"2","632"
"2","474"
"2","175"
"2","471"
"2","168"
"2","479"
"2","470"
"2","633"
"2","751"
"2","616"
"2","448"
"2","440"
"2","343"
"2","445"
"2","753"
"2","461"
"2","481"
"2","983"
"2","480"
"2","754"
"2","252"
"2","619"
"2","174"
"2","2"
"2","626"
"2","441"
"2","648"
"2","157"
"2","164"
"2","450"
"2","627"
"2","446"
"2","193"
"2","456"
"2","438"
"2","349"
"2","178"
"2","646"
"2","613"
"2","465"
"2","443"
"2","615"
"2","634"
"2","383"
"2","163"
"2","161"
"2","356"
"2","156"
"2","355"
"2","250"
"2","447"
"2","166"
"2","171"
"2","982"
"2","482"
"2","1016"
"2","251"
"2","467"
"2","473"
"2","177"
"2","159"
"2","452"
"2","435"
"2","351"
"2","618"
"2","623"
"2","165"
"2","194"
"2","160"
"2","629"
"2","14"
"2","158"
"2","636"
"2","179"
"2","620"
"2","468"
"2","463"
"2","477"
"2","610"
"2","621"
"2","476"
"2","449"
"2","469"
"2","630"
"2","176"
"2","162"
"2","478"
"2","611"
"2","617"
"2","353"
"2","624"
"2","981"
"2","628"
"2","472"
"2","451"
"2","444"
"2","625"
"2","347"
"2","454"
"2","464"
"2","622"
"2","439"
"3","716"
"3","1537"
"3","830"
"3","714"
"3","719"
"3","724"
"3","264"
"3","1383"
"3","1933"
"3","952"
"3","1467"
"3","721"
"3","655"
"3","706"
"3","1907"
"3","689"
"3","1389"
"3","704"
"3","692"
"3","432"
"3","729"
"3","802"
"3","1388"
"3","743"
"3","726"
"3","1392"
"3","263"
"3","1391"
"3","659"
"3","722"
"3","699"
"3","1482"
"3","690"
"3","269"
"3","708"
"3","696"
"3","378"
"3","748"
"3","1450"
"3","1948"
"3","1905"
"3","736"
"3","695"
"3","693"
"3","713"
"3","1927"
"3","727"
"3","516"
"3","433"
"3","653"
"3","1134"
"3","1466"
"3","1390"
"3","723"
"3","1133"
"3","701"
"3","712"
"3","657"
"3","742"
"3","274"
"3","1485"
"3","1909"
"3","1481"
"3","697"
"3","698"
"3","738"
"3","694"
"3","1449"
"3","740"
"3","728"
"3","518"
"3","1137"
"3","717"
"3","790"
"3","711"
"3","781"
"3","1132"
"3","1141"
"3","700"
"3","1484"
"3","710"
"3","684"
"3","652"
"3","791"
"3","778"
"3","1470"
"3","715"
"3","258"
"3","1478"
"3","737"
"3","1483"
"3","688"
"3","734"
"3","745"
"3","1955"
"3","702"
"3","691"
"4","1822"
"4","1820"
"4","1818"
"4","1800"
"5","1131"
"5","1841"
"5","170"
"5","1809"
"5","180"
"5","460"
"5","1798"
"5","1425"
"5","457"
"5","645"
"5","167"
"5","191"
"5","1503"
"5","1793"
"5","348"
"5","173"
"5","346"
"5","1803"
"5","874"
"5","1842"
"5","1829"
"5","1986"
"5","875"
"5","1451"
"5","1020"
"5","1849"
"5","640"
"5","1026"
"5","434"
"5","453"
"5","437"
"5","350"
"5","827"
"5","1851"
"5","637"
"5","354"
"5","647"
"5","1854"
"5","181"
"5","462"
"5","169"
"5","1506"
"5","817"
"5","904"
"5","1120"
"5","2008"
"5","1810"
"5","614"
"5","638"
"5","820"
"5","342"
"5","635"
"5","893"
"5","1975"
"5","1433"
"5","641"
"5","1989"
"5","381"
"5","812"
"5","304"
"5","819"
"5","1836"
"5","458"
"5","519"
"5","639"
"5","172"
"5","1993"
